,0,1,3
0,Current PE Ratio (Annualised),11.24,CSAP
1,Current PE Ratio (TTM),15.71,CSAP
2,Forward PE Ratio,-,CSAP
3,IHSG PE Ratio TTM (Median),8.47,CSAP
4,Earnings Yield (TTM)(%),6.37%,CSAP
5,Current Price to Sales (TTM),0.25,CSAP
6,Current Price to Book Value,1.63,CSAP
7,Current Price To Cashflow (TTM),0.31,CSAP
8,Current Price To Free Cashflow (TTM),0.32,CSAP
9,EV to EBIT (TTM),10.87,CSAP
10,PEG Ratio,0.06,CSAP
11,PEG Ratio (3yr),0.40,CSAP
12,PEG (Forward),-,CSAP
