,0,1,3
0,Current PE Ratio (Annualised),-52.85,PSAB
1,Current PE Ratio (TTM),-836.02,PSAB
2,Forward PE Ratio,-,PSAB
3,IHSG PE Ratio TTM (Median),8.47,PSAB
4,Earnings Yield (TTM)(%),-0.12%,PSAB
5,Current Price to Sales (TTM),1.67,PSAB
6,Current Price to Book Value,0.71,PSAB
7,Current Price To Cashflow (TTM),0.05,PSAB
8,Current Price To Free Cashflow (TTM),0.05,PSAB
9,EV to EBIT (TTM),42.76,PSAB
10,PEG Ratio,-16.27,PSAB
11,PEG Ratio (3yr),-,PSAB
12,PEG (Forward),-,PSAB
