,0,1,3
0,Current PE Ratio (Annualised),-12.54,BTEK
1,Current PE Ratio (TTM),-17.92,BTEK
2,Forward PE Ratio,-,BTEK
3,IHSG PE Ratio TTM (Median),8.47,BTEK
4,Earnings Yield (TTM)(%),-5.58%,BTEK
5,Current Price to Sales (TTM),16.75,BTEK
6,Current Price to Book Value,1.53,BTEK
7,Current Price To Cashflow (TTM),0.02,BTEK
8,Current Price To Free Cashflow (TTM),0.02,BTEK
9,EV to EBIT (TTM),-78.58,BTEK
10,PEG Ratio,-0.23,BTEK
11,PEG Ratio (3yr),-1.50,BTEK
12,PEG (Forward),-,BTEK
