,0,1,3
0,Current PE Ratio (Annualised),12.82,PNBS
1,Current PE Ratio (TTM),-4.05,PNBS
2,Forward PE Ratio,-,PNBS
3,IHSG PE Ratio TTM (Median),8.47,PNBS
4,Earnings Yield (TTM)(%),-24.66%,PNBS
5,Current Price to Sales (TTM),3.47,PNBS
6,Current Price to Book Value,1.23,PNBS
7,Current Price To Cashflow (TTM),0.03,PNBS
8,Current Price To Free Cashflow (TTM),0.03,PNBS
9,EV to EBIT (TTM),-4.20,PNBS
10,PEG Ratio,-,PNBS
11,PEG Ratio (3yr),-0.02,PNBS
12,PEG (Forward),-,PNBS
