,0,1,3
0,Current PE Ratio (Annualised),3.54,SGRO
1,Current PE Ratio (TTM),4.00,SGRO
2,Forward PE Ratio,-,SGRO
3,IHSG PE Ratio TTM (Median),8.47,SGRO
4,Earnings Yield (TTM)(%),24.99%,SGRO
5,Current Price to Sales (TTM),0.74,SGRO
6,Current Price to Book Value,0.81,SGRO
7,Current Price To Cashflow (TTM),0.83,SGRO
8,Current Price To Free Cashflow (TTM),0.83,SGRO
9,EV to EBIT (TTM),4.43,SGRO
10,PEG Ratio,0.01,SGRO
11,PEG Ratio (3yr),0.03,SGRO
12,PEG (Forward),-,SGRO
