,0,1,3
0,Current PE Ratio (Annualised),-46.26,INPP
1,Current PE Ratio (TTM),459.02,INPP
2,Forward PE Ratio,-,INPP
3,IHSG PE Ratio TTM (Median),8.47,INPP
4,Earnings Yield (TTM)(%),0.22%,INPP
5,Current Price to Sales (TTM),9.93,INPP
6,Current Price to Book Value,0.91,INPP
7,Current Price To Cashflow (TTM),0.17,INPP
8,Current Price To Free Cashflow (TTM),0.17,INPP
9,EV to EBIT (TTM),360.98,INPP
10,PEG Ratio,4.64,INPP
11,PEG Ratio (3yr),-7.74,INPP
12,PEG (Forward),-,INPP
