,0,1,3
0,Current PE Ratio (Annualised),-8.05,APLN
1,Current PE Ratio (TTM),-5.95,APLN
2,Forward PE Ratio,-,APLN
3,IHSG PE Ratio TTM (Median),8.47,APLN
4,Earnings Yield (TTM)(%),-16.80%,APLN
5,Current Price to Sales (TTM),0.52,APLN
6,Current Price to Book Value,0.34,APLN
7,Current Price To Cashflow (TTM),0.05,APLN
8,Current Price To Free Cashflow (TTM),0.05,APLN
9,EV to EBIT (TTM),16.22,APLN
10,PEG Ratio,-,APLN
11,PEG Ratio (3yr),-0.04,APLN
12,PEG (Forward),-,APLN
