,0,1,3
0,Current PE Ratio (Annualised),12.40,TOTL
1,Current PE Ratio (TTM),11.62,TOTL
2,Forward PE Ratio,-,TOTL
3,IHSG PE Ratio TTM (Median),8.47,TOTL
4,Earnings Yield (TTM)(%),8.60%,TOTL
5,Current Price to Sales (TTM),0.55,TOTL
6,Current Price to Book Value,0.92,TOTL
7,Current Price To Cashflow (TTM),0.13,TOTL
8,Current Price To Free Cashflow (TTM),0.13,TOTL
9,EV to EBIT (TTM),1.36,TOTL
10,PEG Ratio,-1.76,TOTL
11,PEG Ratio (3yr),-0.55,TOTL
12,PEG (Forward),-,TOTL
