,0,1,3
0,Current PE Ratio (Annualised),11.98,DGNS
1,Current PE Ratio (TTM),7.91,DGNS
2,Forward PE Ratio,-,DGNS
3,IHSG PE Ratio TTM (Median),8.47,DGNS
4,Earnings Yield (TTM)(%),12.65%,DGNS
5,Current Price to Sales (TTM),1.48,DGNS
6,Current Price to Book Value,1.91,DGNS
7,Current Price To Cashflow (TTM),8.39,DGNS
8,Current Price To Free Cashflow (TTM),-28.71,DGNS
9,EV to EBIT (TTM),5.44,DGNS
10,PEG Ratio,-3.34,DGNS
11,PEG Ratio (3yr),-0.08,DGNS
12,PEG (Forward),-,DGNS
