,0,1,3
0,Current PE Ratio (Annualised),44.94,BMHS
1,Current PE Ratio (TTM),28.71,BMHS
2,Forward PE Ratio,-,BMHS
3,IHSG PE Ratio TTM (Median),8.47,BMHS
4,Earnings Yield (TTM)(%),3.48%,BMHS
5,Current Price to Sales (TTM),3.13,BMHS
6,Current Price to Book Value,3.25,BMHS
7,Current Price To Cashflow (TTM),0.24,BMHS
8,Current Price To Free Cashflow (TTM),0.24,BMHS
9,EV to EBIT (TTM),16.87,BMHS
10,PEG Ratio,-0.29,BMHS
11,PEG Ratio (3yr),0.12,BMHS
12,PEG (Forward),-,BMHS
