,0,1,3
0,Current PE Ratio (Annualised),45.13,WGSH
1,Current PE Ratio (TTM),-,WGSH
2,Forward PE Ratio,-,WGSH
3,IHSG PE Ratio TTM (Median),-,WGSH
4,Earnings Yield (TTM)(%),-,WGSH
5,Current Price to Sales (TTM),-,WGSH
6,Current Price to Book Value,3.45,WGSH
7,Current Price To Cashflow (TTM),0.07,WGSH
8,Current Price To Free Cashflow (TTM),0.07,WGSH
9,EV to EBIT (TTM),-,WGSH
10,PEG Ratio,-,WGSH
11,PEG Ratio (3yr),-,WGSH
12,PEG (Forward),-,WGSH
