,0,1,3
0,Current PE Ratio (Annualised),12.65,ALDO
1,Current PE Ratio (TTM),11.68,ALDO
2,Forward PE Ratio,-,ALDO
3,IHSG PE Ratio TTM (Median),8.47,ALDO
4,Earnings Yield (TTM)(%),8.56%,ALDO
5,Current Price to Sales (TTM),0.64,ALDO
6,Current Price to Book Value,1.36,ALDO
7,Current Price To Cashflow (TTM),0.30,ALDO
8,Current Price To Free Cashflow (TTM),0.30,ALDO
9,EV to EBIT (TTM),9.44,ALDO
10,PEG Ratio,0.46,ALDO
11,PEG Ratio (3yr),1.25,ALDO
12,PEG (Forward),-,ALDO
