,0,1,3
0,Current PE Ratio (Annualised),-40.77,LAPD
1,Current PE Ratio (TTM),-2.06,LAPD
2,Forward PE Ratio,-,LAPD
3,IHSG PE Ratio TTM (Median),8.47,LAPD
4,Earnings Yield (TTM)(%),-48.47%,LAPD
5,Current Price to Sales (TTM),-22388.23,LAPD
6,Current Price to Book Value,-0.79,LAPD
7,Current Price To Cashflow (TTM),0.02,LAPD
8,Current Price To Free Cashflow (TTM),0.02,LAPD
9,EV to EBIT (TTM),-8.89,LAPD
10,PEG Ratio,-,LAPD
11,PEG Ratio (3yr),-,LAPD
12,PEG (Forward),-,LAPD
