,0,1,3
0,Current PE Ratio (Annualised),46.32,ENAK
1,Current PE Ratio (TTM),-,ENAK
2,Forward PE Ratio,-,ENAK
3,IHSG PE Ratio TTM (Median),-,ENAK
4,Earnings Yield (TTM)(%),-,ENAK
5,Current Price to Sales (TTM),-,ENAK
6,Current Price to Book Value,16.05,ENAK
7,Current Price To Cashflow (TTM),0.72,ENAK
8,Current Price To Free Cashflow (TTM),0.72,ENAK
9,EV to EBIT (TTM),-,ENAK
10,PEG Ratio,-,ENAK
11,PEG Ratio (3yr),-,ENAK
12,PEG (Forward),-,ENAK
