,0,1,3
0,Current PE Ratio (Annualised),-9.93,PADI
1,Current PE Ratio (TTM),-18.33,PADI
2,Forward PE Ratio,-,PADI
3,IHSG PE Ratio TTM (Median),8.47,PADI
4,Earnings Yield (TTM)(%),-5.46%,PADI
5,Current Price to Sales (TTM),-44.35,PADI
6,Current Price to Book Value,2.49,PADI
7,Current Price To Cashflow (TTM),0.02,PADI
8,Current Price To Free Cashflow (TTM),0.02,PADI
9,EV to EBIT (TTM),-18.74,PADI
10,PEG Ratio,-0.69,PADI
11,PEG Ratio (3yr),-0.48,PADI
12,PEG (Forward),-,PADI
