,0,1,3
0,Current PE Ratio (Annualised),9.88,APLI
1,Current PE Ratio (TTM),9.14,APLI
2,Forward PE Ratio,-,APLI
3,IHSG PE Ratio TTM (Median),8.47,APLI
4,Earnings Yield (TTM)(%),10.94%,APLI
5,Current Price to Sales (TTM),0.58,APLI
6,Current Price to Book Value,1.13,APLI
7,Current Price To Cashflow (TTM),0.08,APLI
8,Current Price To Free Cashflow (TTM),0.08,APLI
9,EV to EBIT (TTM),8.08,APLI
10,PEG Ratio,0.02,APLI
11,PEG Ratio (3yr),-24.70,APLI
12,PEG (Forward),-,APLI
