,0,1,3
0,Current PE Ratio (Annualised),122.75,BIPI
1,Current PE Ratio (TTM),64.89,BIPI
2,Forward PE Ratio,-,BIPI
3,IHSG PE Ratio TTM (Median),8.47,BIPI
4,Earnings Yield (TTM)(%),1.54%,BIPI
5,Current Price to Sales (TTM),9.34,BIPI
6,Current Price to Book Value,1.86,BIPI
7,Current Price To Cashflow (TTM),0.07,BIPI
8,Current Price To Free Cashflow (TTM),0.07,BIPI
9,EV to EBIT (TTM),24.87,BIPI
10,PEG Ratio,-2.34,BIPI
11,PEG Ratio (3yr),-5.31,BIPI
12,PEG (Forward),-,BIPI
