,0,1,3
0,Current PE Ratio (Annualised),12.20,MGLV
1,Current PE Ratio (TTM),16.55,MGLV
2,Forward PE Ratio,-,MGLV
3,IHSG PE Ratio TTM (Median),8.47,MGLV
4,Earnings Yield (TTM)(%),6.04%,MGLV
5,Current Price to Sales (TTM),1.54,MGLV
6,Current Price to Book Value,2.38,MGLV
7,Current Price To Cashflow (TTM),0.05,MGLV
8,Current Price To Free Cashflow (TTM),0.05,MGLV
9,EV to EBIT (TTM),7.50,MGLV
10,PEG Ratio,0.15,MGLV
11,PEG Ratio (3yr),-0.17,MGLV
12,PEG (Forward),-,MGLV
