,0,1,3
0,Current PE Ratio (Annualised),4.01,CEKA
1,Current PE Ratio (TTM),4.97,CEKA
2,Forward PE Ratio,-,CEKA
3,IHSG PE Ratio TTM (Median),8.47,CEKA
4,Earnings Yield (TTM)(%),20.10%,CEKA
5,Current Price to Sales (TTM),0.22,CEKA
6,Current Price to Book Value,0.93,CEKA
7,Current Price To Cashflow (TTM),0.96,CEKA
8,Current Price To Free Cashflow (TTM),0.96,CEKA
9,EV to EBIT (TTM),3.95,CEKA
10,PEG Ratio,-5.07,CEKA
11,PEG Ratio (3yr),0.22,CEKA
12,PEG (Forward),-,CEKA
