,0,1,3
0,Current PE Ratio (Annualised),67.27,WINR
1,Current PE Ratio (TTM),-,WINR
2,Forward PE Ratio,-,WINR
3,IHSG PE Ratio TTM (Median),-,WINR
4,Earnings Yield (TTM)(%),-,WINR
5,Current Price to Sales (TTM),-,WINR
6,Current Price to Book Value,-35.75,WINR
7,Current Price To Cashflow (TTM),0.02,WINR
8,Current Price To Free Cashflow (TTM),0.02,WINR
9,EV to EBIT (TTM),-,WINR
10,PEG Ratio,-,WINR
11,PEG Ratio (3yr),-,WINR
12,PEG (Forward),-,WINR
