,0,1,3
0,Current PE Ratio (Annualised),13.48,ESIP
1,Current PE Ratio (TTM),40.19,ESIP
2,Forward PE Ratio,-,ESIP
3,IHSG PE Ratio TTM (Median),8.47,ESIP
4,Earnings Yield (TTM)(%),2.49%,ESIP
5,Current Price to Sales (TTM),1.52,ESIP
6,Current Price to Book Value,0.94,ESIP
7,Current Price To Cashflow (TTM),0.03,ESIP
8,Current Price To Free Cashflow (TTM),0.03,ESIP
9,EV to EBIT (TTM),17.19,ESIP
10,PEG Ratio,-0.62,ESIP
11,PEG Ratio (3yr),-0.48,ESIP
12,PEG (Forward),-,ESIP
