,0,1,3
0,Current PE Ratio (Annualised),9.03,TOTO
1,Current PE Ratio (TTM),9.60,TOTO
2,Forward PE Ratio,-,TOTO
3,IHSG PE Ratio TTM (Median),8.47,TOTO
4,Earnings Yield (TTM)(%),10.41%,TOTO
5,Current Price to Sales (TTM),1.39,TOTO
6,Current Price to Book Value,1.33,TOTO
7,Current Price To Cashflow (TTM),11.86,TOTO
8,Current Price To Free Cashflow (TTM),23.84,TOTO
9,EV to EBIT (TTM),7.92,TOTO
10,PEG Ratio,0.02,TOTO
11,PEG Ratio (3yr),-0.43,TOTO
12,PEG (Forward),-,TOTO
