,0,1,3
0,Current PE Ratio (Annualised),-34.32,CLAY
1,Current PE Ratio (TTM),-24.25,CLAY
2,Forward PE Ratio,-,CLAY
3,IHSG PE Ratio TTM (Median),8.47,CLAY
4,Earnings Yield (TTM)(%),-4.12%,CLAY
5,Current Price to Sales (TTM),37.97,CLAY
6,Current Price to Book Value,128.78,CLAY
7,Current Price To Cashflow (TTM),-506.19,CLAY
8,Current Price To Free Cashflow (TTM),-505.25,CLAY
9,EV to EBIT (TTM),-50.48,CLAY
10,PEG Ratio,-2.64,CLAY
11,PEG Ratio (3yr),-,CLAY
12,PEG (Forward),-,CLAY
