,0,1,3
0,Current PE Ratio (Annualised),-13.90,SOFA
1,Current PE Ratio (TTM),-,SOFA
2,Forward PE Ratio,-,SOFA
3,IHSG PE Ratio TTM (Median),-,SOFA
4,Earnings Yield (TTM)(%),-,SOFA
5,Current Price to Sales (TTM),-,SOFA
6,Current Price to Book Value,1.52,SOFA
7,Current Price To Cashflow (TTM),0.01,SOFA
8,Current Price To Free Cashflow (TTM),0.02,SOFA
9,EV to EBIT (TTM),-,SOFA
10,PEG Ratio,-,SOFA
11,PEG Ratio (3yr),-,SOFA
12,PEG (Forward),-,SOFA
