,0,1,3
0,Current PE Ratio (Annualised),156.14,SMBR
1,Current PE Ratio (TTM),75.86,SMBR
2,Forward PE Ratio,-,SMBR
3,IHSG PE Ratio TTM (Median),8.47,SMBR
4,Earnings Yield (TTM)(%),1.32%,SMBR
5,Current Price to Sales (TTM),2.72,SMBR
6,Current Price to Book Value,1.41,SMBR
7,Current Price To Cashflow (TTM),0.19,SMBR
8,Current Price To Free Cashflow (TTM),0.20,SMBR
9,EV to EBIT (TTM),26.08,SMBR
10,PEG Ratio,0.20,SMBR
11,PEG Ratio (3yr),-6.32,SMBR
12,PEG (Forward),-,SMBR
