,0,1,3
0,Current PE Ratio (Annualised),7.02,ERTX
1,Current PE Ratio (TTM),10.59,ERTX
2,Forward PE Ratio,-,ERTX
3,IHSG PE Ratio TTM (Median),8.47,ERTX
4,Earnings Yield (TTM)(%),9.45%,ERTX
5,Current Price to Sales (TTM),0.18,ERTX
6,Current Price to Book Value,0.87,ERTX
7,Current Price To Cashflow (TTM),0.08,ERTX
8,Current Price To Free Cashflow (TTM),0.08,ERTX
9,EV to EBIT (TTM),17.52,ERTX
10,PEG Ratio,0.04,ERTX
11,PEG Ratio (3yr),0.77,ERTX
12,PEG (Forward),-,ERTX
