,0,1,3
0,Current PE Ratio (Annualised),4.05,GPRA
1,Current PE Ratio (TTM),5.50,GPRA
2,Forward PE Ratio,-,GPRA
3,IHSG PE Ratio TTM (Median),8.47,GPRA
4,Earnings Yield (TTM)(%),18.19%,GPRA
5,Current Price to Sales (TTM),0.77,GPRA
6,Current Price to Book Value,0.32,GPRA
7,Current Price To Cashflow (TTM),0.03,GPRA
8,Current Price To Free Cashflow (TTM),0.03,GPRA
9,EV to EBIT (TTM),6.67,GPRA
10,PEG Ratio,0.07,GPRA
11,PEG Ratio (3yr),0.47,GPRA
12,PEG (Forward),-,GPRA
