,0,1,3
0,Current PE Ratio (Annualised),-80.00,PAMG
1,Current PE Ratio (TTM),-28.47,PAMG
2,Forward PE Ratio,-,PAMG
3,IHSG PE Ratio TTM (Median),8.47,PAMG
4,Earnings Yield (TTM)(%),-3.51%,PAMG
5,Current Price to Sales (TTM),5.52,PAMG
6,Current Price to Book Value,0.62,PAMG
7,Current Price To Cashflow (TTM),0.03,PAMG
8,Current Price To Free Cashflow (TTM),0.03,PAMG
9,EV to EBIT (TTM),52.64,PAMG
10,PEG Ratio,-,PAMG
11,PEG Ratio (3yr),-,PAMG
12,PEG (Forward),-,PAMG
