,0,1,3
0,Current PE Ratio (Annualised),-8.18,BIMA
1,Current PE Ratio (TTM),-11.16,BIMA
2,Forward PE Ratio,-,BIMA
3,IHSG PE Ratio TTM (Median),8.47,BIMA
4,Earnings Yield (TTM)(%),-8.96%,BIMA
5,Current Price to Sales (TTM),2.71,BIMA
6,Current Price to Book Value,27.02,BIMA
7,Current Price To Cashflow (TTM),0.09,BIMA
8,Current Price To Free Cashflow (TTM),0.09,BIMA
9,EV to EBIT (TTM),-15.28,BIMA
10,PEG Ratio,-0.31,BIMA
11,PEG Ratio (3yr),-0.11,BIMA
12,PEG (Forward),-,BIMA
