,0,1,3
0,Current PE Ratio (Annualised),189.05,BGTG
1,Current PE Ratio (TTM),162.94,BGTG
2,Forward PE Ratio,-,BGTG
3,IHSG PE Ratio TTM (Median),8.47,BGTG
4,Earnings Yield (TTM)(%),0.61%,BGTG
5,Current Price to Sales (TTM),5.97,BGTG
6,Current Price to Book Value,0.96,BGTG
7,Current Price To Cashflow (TTM),0.60,BGTG
8,Current Price To Free Cashflow (TTM),0.60,BGTG
9,EV to EBIT (TTM),90.96,BGTG
10,PEG Ratio,0.69,BGTG
11,PEG Ratio (3yr),6.59,BGTG
12,PEG (Forward),-,BGTG
