,0,1,3
0,Current PE Ratio (Annualised),-22.85,MARI
1,Current PE Ratio (TTM),-28.79,MARI
2,Forward PE Ratio,-,MARI
3,IHSG PE Ratio TTM (Median),8.47,MARI
4,Earnings Yield (TTM)(%),-3.47%,MARI
5,Current Price to Sales (TTM),16.48,MARI
6,Current Price to Book Value,7.17,MARI
7,Current Price To Cashflow (TTM),-9.80,MARI
8,Current Price To Free Cashflow (TTM),-10.54,MARI
9,EV to EBIT (TTM),-20.56,MARI
10,PEG Ratio,-0.51,MARI
11,PEG Ratio (3yr),-0.56,MARI
12,PEG (Forward),-,MARI
