,0,1,3
0,Current PE Ratio (Annualised),4.16,MCOL
1,Current PE Ratio (TTM),4.09,MCOL
2,Forward PE Ratio,-,MCOL
3,IHSG PE Ratio TTM (Median),8.47,MCOL
4,Earnings Yield (TTM)(%),24.47%,MCOL
5,Current Price to Sales (TTM),1.66,MCOL
6,Current Price to Book Value,3.44,MCOL
7,Current Price To Cashflow (TTM),2.58,MCOL
8,Current Price To Free Cashflow (TTM),2.59,MCOL
9,EV to EBIT (TTM),2.68,MCOL
10,PEG Ratio,-0.04,MCOL
11,PEG Ratio (3yr),-0.06,MCOL
12,PEG (Forward),-,MCOL
