,0,1,3
0,Current PE Ratio (Annualised),8.84,TRJA
1,Current PE Ratio (TTM),7.66,TRJA
2,Forward PE Ratio,-,TRJA
3,IHSG PE Ratio TTM (Median),8.47,TRJA
4,Earnings Yield (TTM)(%),13.06%,TRJA
5,Current Price to Sales (TTM),0.89,TRJA
6,Current Price to Book Value,1.12,TRJA
7,Current Price To Cashflow (TTM),2.78,TRJA
8,Current Price To Free Cashflow (TTM),3.05,TRJA
9,EV to EBIT (TTM),5.89,TRJA
10,PEG Ratio,0.38,TRJA
11,PEG Ratio (3yr),-,TRJA
12,PEG (Forward),-,TRJA
