,0,1,3
0,Current PE Ratio (Annualised),16.29,BRIS
1,Current PE Ratio (TTM),19.66,BRIS
2,Forward PE Ratio,-,BRIS
3,IHSG PE Ratio TTM (Median),8.47,BRIS
4,Earnings Yield (TTM)(%),5.09%,BRIS
5,Current Price to Sales (TTM),3.59,BRIS
6,Current Price to Book Value,2.48,BRIS
7,Current Price To Cashflow (TTM),0.61,BRIS
8,Current Price To Free Cashflow (TTM),0.62,BRIS
9,EV to EBIT (TTM),13.97,BRIS
10,PEG Ratio,0.10,BRIS
11,PEG Ratio (3yr),0.22,BRIS
12,PEG (Forward),-,BRIS
