,0,1,3
0,Current PE Ratio (Annualised),12.27,GHON
1,Current PE Ratio (TTM),13.20,GHON
2,Forward PE Ratio,-,GHON
3,IHSG PE Ratio TTM (Median),8.47,GHON
4,Earnings Yield (TTM)(%),7.57%,GHON
5,Current Price to Sales (TTM),7.14,GHON
6,Current Price to Book Value,1.57,GHON
7,Current Price To Cashflow (TTM),0.86,GHON
8,Current Price To Free Cashflow (TTM),0.87,GHON
9,EV to EBIT (TTM),11.19,GHON
10,PEG Ratio,0.85,GHON
11,PEG Ratio (3yr),0.60,GHON
12,PEG (Forward),-,GHON
