,0,1,3
0,Current PE Ratio (Annualised),39.69,AGII
1,Current PE Ratio (TTM),35.40,AGII
2,Forward PE Ratio,-,AGII
3,IHSG PE Ratio TTM (Median),8.47,AGII
4,Earnings Yield (TTM)(%),2.82%,AGII
5,Current Price to Sales (TTM),2.54,AGII
6,Current Price to Book Value,1.98,AGII
7,Current Price To Cashflow (TTM),14.10,AGII
8,Current Price To Free Cashflow (TTM),36.04,AGII
9,EV to EBIT (TTM),18.33,AGII
10,PEG Ratio,0.32,AGII
11,PEG Ratio (3yr),1.31,AGII
12,PEG (Forward),-,AGII
