,0,1,3
0,Current PE Ratio (Annualised),-252.02,RONY
1,Current PE Ratio (TTM),-,RONY
2,Forward PE Ratio,-,RONY
3,IHSG PE Ratio TTM (Median),8.20,RONY
4,Earnings Yield (TTM)(%),-,RONY
5,Current Price to Sales (TTM),-,RONY
6,Current Price to Book Value,31.25,RONY
7,Current Price To Cashflow (TTM),0.31,RONY
8,Current Price To Free Cashflow (TTM),0.32,RONY
9,EV to EBIT (TTM),-,RONY
10,PEG Ratio,-,RONY
11,PEG Ratio (3yr),-,RONY
12,PEG (Forward),-,RONY
