,0,1,3
0,Current PE Ratio (Annualised),10.21,PKPK
1,Current PE Ratio (TTM),133.74,PKPK
2,Forward PE Ratio,-,PKPK
3,IHSG PE Ratio TTM (Median),8.47,PKPK
4,Earnings Yield (TTM)(%),0.75%,PKPK
5,Current Price to Sales (TTM),8.45,PKPK
6,Current Price to Book Value,2.75,PKPK
7,Current Price To Cashflow (TTM),0.08,PKPK
8,Current Price To Free Cashflow (TTM),0.08,PKPK
9,EV to EBIT (TTM),-28.53,PKPK
10,PEG Ratio,-0.04,PKPK
11,PEG Ratio (3yr),-3.44,PKPK
12,PEG (Forward),-,PKPK
