,0,1,3
0,Current PE Ratio (Annualised),-1.33,SRIL
1,Current PE Ratio (TTM),-0.58,SRIL
2,Forward PE Ratio,-,SRIL
3,IHSG PE Ratio TTM (Median),8.47,SRIL
4,Earnings Yield (TTM)(%),-173.56%,SRIL
5,Current Price to Sales (TTM),0.32,SRIL
6,Current Price to Book Value,-0.47,SRIL
7,Current Price To Cashflow (TTM),0.06,SRIL
8,Current Price To Free Cashflow (TTM),0.06,SRIL
9,EV to EBIT (TTM),-6.83,SRIL
10,PEG Ratio,-,SRIL
11,PEG Ratio (3yr),-,SRIL
12,PEG (Forward),-,SRIL
