,0,1,3
0,Current PE Ratio (Annualised),28.78,MITI
1,Current PE Ratio (TTM),33.56,MITI
2,Forward PE Ratio,-,MITI
3,IHSG PE Ratio TTM (Median),8.47,MITI
4,Earnings Yield (TTM)(%),2.98%,MITI
5,Current Price to Sales (TTM),7.08,MITI
6,Current Price to Book Value,3.16,MITI
7,Current Price To Cashflow (TTM),0.06,MITI
8,Current Price To Free Cashflow (TTM),0.06,MITI
9,EV to EBIT (TTM),92.24,MITI
10,PEG Ratio,0.21,MITI
11,PEG Ratio (3yr),-3.48,MITI
12,PEG (Forward),-,MITI
