,0,1,3
0,Current PE Ratio (Annualised),9.46,ZONE
1,Current PE Ratio (TTM),15.25,ZONE
2,Forward PE Ratio,-,ZONE
3,IHSG PE Ratio TTM (Median),8.47,ZONE
4,Earnings Yield (TTM)(%),6.56%,ZONE
5,Current Price to Sales (TTM),1.78,ZONE
6,Current Price to Book Value,3.01,ZONE
7,Current Price To Cashflow (TTM),7.64,ZONE
8,Current Price To Free Cashflow (TTM),9.83,ZONE
9,EV to EBIT (TTM),10.65,ZONE
10,PEG Ratio,0.08,ZONE
11,PEG Ratio (3yr),-1.33,ZONE
12,PEG (Forward),-,ZONE
