,0,1,3
0,Current PE Ratio (Annualised),28.95,ROTI
1,Current PE Ratio (TTM),26.78,ROTI
2,Forward PE Ratio,21.24,ROTI
3,IHSG PE Ratio TTM (Median),8.47,ROTI
4,Earnings Yield (TTM)(%),3.73%,ROTI
5,Current Price to Sales (TTM),2.26,ROTI
6,Current Price to Book Value,3.29,ROTI
7,Current Price To Cashflow (TTM),0.50,ROTI
8,Current Price To Free Cashflow (TTM),0.51,ROTI
9,EV to EBIT (TTM),18.21,ROTI
10,PEG Ratio,0.87,ROTI
11,PEG Ratio (3yr),1.51,ROTI
12,PEG (Forward),1.15,ROTI
