,0,1,3
0,Current PE Ratio (Annualised),602.25,ROCK
1,Current PE Ratio (TTM),-134.19,ROCK
2,Forward PE Ratio,-,ROCK
3,IHSG PE Ratio TTM (Median),8.47,ROCK
4,Earnings Yield (TTM)(%),-0.75%,ROCK
5,Current Price to Sales (TTM),7.52,ROCK
6,Current Price to Book Value,0.84,ROCK
7,Current Price To Cashflow (TTM),16.91,ROCK
8,Current Price To Free Cashflow (TTM),20.34,ROCK
9,EV to EBIT (TTM),42.89,ROCK
10,PEG Ratio,-4.43,ROCK
11,PEG Ratio (3yr),-,ROCK
12,PEG (Forward),-,ROCK
