,0,1,3
0,Current PE Ratio (Annualised),11.26,MEDS
1,Current PE Ratio (TTM),-,MEDS
2,Forward PE Ratio,-,MEDS
3,IHSG PE Ratio TTM (Median),-,MEDS
4,Earnings Yield (TTM)(%),-,MEDS
5,Current Price to Sales (TTM),-,MEDS
6,Current Price to Book Value,9.24,MEDS
7,Current Price To Cashflow (TTM),0.08,MEDS
8,Current Price To Free Cashflow (TTM),0.08,MEDS
9,EV to EBIT (TTM),-,MEDS
10,PEG Ratio,-,MEDS
11,PEG Ratio (3yr),-,MEDS
12,PEG (Forward),-,MEDS
