,0,1,3
0,Current PE Ratio (Annualised),-58.80,DAYA
1,Current PE Ratio (TTM),-15.42,DAYA
2,Forward PE Ratio,-,DAYA
3,IHSG PE Ratio TTM (Median),8.47,DAYA
4,Earnings Yield (TTM)(%),-6.49%,DAYA
5,Current Price to Sales (TTM),0.50,DAYA
6,Current Price to Book Value,7.82,DAYA
7,Current Price To Cashflow (TTM),11.29,DAYA
8,Current Price To Free Cashflow (TTM),29.96,DAYA
9,EV to EBIT (TTM),-118.77,DAYA
10,PEG Ratio,-,DAYA
11,PEG Ratio (3yr),-0.13,DAYA
12,PEG (Forward),-,DAYA
