,0,1,3
0,Current PE Ratio (Annualised),-283.07,HADE
1,Current PE Ratio (TTM),-726.00,HADE
2,Forward PE Ratio,-,HADE
3,IHSG PE Ratio TTM (Median),8.47,HADE
4,Earnings Yield (TTM)(%),-0.14%,HADE
5,Current Price to Sales (TTM),27.85,HADE
6,Current Price to Book Value,12.61,HADE
7,Current Price To Cashflow (TTM),0.02,HADE
8,Current Price To Free Cashflow (TTM),0.02,HADE
9,EV to EBIT (TTM),-259.87,HADE
10,PEG Ratio,-7.93,HADE
11,PEG Ratio (3yr),-,HADE
12,PEG (Forward),-,HADE
