,0,1,3
0,Current PE Ratio (Annualised),-21.88,RANC
1,Current PE Ratio (TTM),-103.51,RANC
2,Forward PE Ratio,-,RANC
3,IHSG PE Ratio TTM (Median),8.47,RANC
4,Earnings Yield (TTM)(%),-0.97%,RANC
5,Current Price to Sales (TTM),0.67,RANC
6,Current Price to Book Value,4.06,RANC
7,Current Price To Cashflow (TTM),0.49,RANC
8,Current Price To Free Cashflow (TTM),0.49,RANC
9,EV to EBIT (TTM),187.72,RANC
10,PEG Ratio,-,RANC
11,PEG Ratio (3yr),-,RANC
12,PEG (Forward),-,RANC
