,0,1,3
0,Current PE Ratio (Annualised),5.28,KARW
1,Current PE Ratio (TTM),3.35,KARW
2,Forward PE Ratio,-,KARW
3,IHSG PE Ratio TTM (Median),8.47,KARW
4,Earnings Yield (TTM)(%),29.88%,KARW
5,Current Price to Sales (TTM),0.65,KARW
6,Current Price to Book Value,-0.09,KARW
7,Current Price To Cashflow (TTM),0.03,KARW
8,Current Price To Free Cashflow (TTM),0.03,KARW
9,EV to EBIT (TTM),1.87,KARW
10,PEG Ratio,-,KARW
11,PEG Ratio (3yr),-0.46,KARW
12,PEG (Forward),-,KARW
