,0,1,3
0,Current PE Ratio (Annualised),-13.13,KRAH
1,Current PE Ratio (TTM),-4.60,KRAH
2,Forward PE Ratio,-,KRAH
3,IHSG PE Ratio TTM (Median),8.47,KRAH
4,Earnings Yield (TTM)(%),-21.72%,KRAH
5,Current Price to Sales (TTM),1.69,KRAH
6,Current Price to Book Value,12.27,KRAH
7,Current Price To Cashflow (TTM),0.17,KRAH
8,Current Price To Free Cashflow (TTM),0.17,KRAH
9,EV to EBIT (TTM),-9.88,KRAH
10,PEG Ratio,-,KRAH
11,PEG Ratio (3yr),-0.04,KRAH
12,PEG (Forward),-,KRAH
