,0,1,3
0,Current PE Ratio (Annualised),7.34,BUKK
1,Current PE Ratio (TTM),5.57,BUKK
2,Forward PE Ratio,-,BUKK
3,IHSG PE Ratio TTM (Median),8.47,BUKK
4,Earnings Yield (TTM)(%),17.95%,BUKK
5,Current Price to Sales (TTM),0.69,BUKK
6,Current Price to Book Value,0.74,BUKK
7,Current Price To Cashflow (TTM),0.39,BUKK
8,Current Price To Free Cashflow (TTM),0.39,BUKK
9,EV to EBIT (TTM),5.37,BUKK
10,PEG Ratio,0.45,BUKK
11,PEG Ratio (3yr),-1.04,BUKK
12,PEG (Forward),-,BUKK
