,0,1,3
0,Current PE Ratio (Annualised),39.31,CAKK
1,Current PE Ratio (TTM),22.13,CAKK
2,Forward PE Ratio,-,CAKK
3,IHSG PE Ratio TTM (Median),8.47,CAKK
4,Earnings Yield (TTM)(%),4.52%,CAKK
5,Current Price to Sales (TTM),1.06,CAKK
6,Current Price to Book Value,1.22,CAKK
7,Current Price To Cashflow (TTM),11.40,CAKK
8,Current Price To Free Cashflow (TTM),-87.40,CAKK
9,EV to EBIT (TTM),31.92,CAKK
10,PEG Ratio,-,CAKK
11,PEG Ratio (3yr),-7.85,CAKK
12,PEG (Forward),-,CAKK
