,0,1,3
0,Current PE Ratio (Annualised),-52.61,TMPO
1,Current PE Ratio (TTM),44.02,TMPO
2,Forward PE Ratio,-,TMPO
3,IHSG PE Ratio TTM (Median),8.47,TMPO
4,Earnings Yield (TTM)(%),2.27%,TMPO
5,Current Price to Sales (TTM),0.64,TMPO
6,Current Price to Book Value,0.72,TMPO
7,Current Price To Cashflow (TTM),0.05,TMPO
8,Current Price To Free Cashflow (TTM),0.05,TMPO
9,EV to EBIT (TTM),33.92,TMPO
10,PEG Ratio,0.40,TMPO
11,PEG Ratio (3yr),2.35,TMPO
12,PEG (Forward),-,TMPO
