,0,1,3
0,Current PE Ratio (Annualised),323.72,FREN
1,Current PE Ratio (TTM),-2392.97,FREN
2,Forward PE Ratio,-,FREN
3,IHSG PE Ratio TTM (Median),8.47,FREN
4,Earnings Yield (TTM)(%),-0.04%,FREN
5,Current Price to Sales (TTM),3.02,FREN
6,Current Price to Book Value,2.55,FREN
7,Current Price To Cashflow (TTM),0.04,FREN
8,Current Price To Free Cashflow (TTM),0.04,FREN
9,EV to EBIT (TTM),121.23,FREN
10,PEG Ratio,-31.63,FREN
11,PEG Ratio (3yr),-,FREN
12,PEG (Forward),-,FREN
