,0,1,3
0,Current PE Ratio (Annualised),-391.98,CSMI
1,Current PE Ratio (TTM),-421.36,CSMI
2,Forward PE Ratio,-,CSMI
3,IHSG PE Ratio TTM (Median),8.47,CSMI
4,Earnings Yield (TTM)(%),-0.24%,CSMI
5,Current Price to Sales (TTM),45.88,CSMI
6,Current Price to Book Value,160.45,CSMI
7,Current Price To Cashflow (TTM),1.24,CSMI
8,Current Price To Free Cashflow (TTM),1.24,CSMI
9,EV to EBIT (TTM),-218.43,CSMI
10,PEG Ratio,-6.52,CSMI
11,PEG Ratio (3yr),-,CSMI
12,PEG (Forward),-,CSMI
