,0,1,3
0,Current PE Ratio (Annualised),51.70,CMNT
1,Current PE Ratio (TTM),88.44,CMNT
2,Forward PE Ratio,-,CMNT
3,IHSG PE Ratio TTM (Median),8.47,CMNT
4,Earnings Yield (TTM)(%),1.13%,CMNT
5,Current Price to Sales (TTM),1.95,CMNT
6,Current Price to Book Value,4.31,CMNT
7,Current Price To Cashflow (TTM),0.38,CMNT
8,Current Price To Free Cashflow (TTM),0.38,CMNT
9,EV to EBIT (TTM),23.40,CMNT
10,PEG Ratio,-0.88,CMNT
11,PEG Ratio (3yr),-0.92,CMNT
12,PEG (Forward),-,CMNT
