,0,1,3
0,Current PE Ratio (Annualised),11.77,ENRG
1,Current PE Ratio (TTM),10.98,ENRG
2,Forward PE Ratio,-,ENRG
3,IHSG PE Ratio TTM (Median),8.47,ENRG
4,Earnings Yield (TTM)(%),9.11%,ENRG
5,Current Price to Sales (TTM),1.11,ENRG
6,Current Price to Book Value,0.91,ENRG
7,Current Price To Cashflow (TTM),0.11,ENRG
8,Current Price To Free Cashflow (TTM),0.11,ENRG
9,EV to EBIT (TTM),4.02,ENRG
10,PEG Ratio,-0.16,ENRG
11,PEG Ratio (3yr),1.20,ENRG
12,PEG (Forward),-,ENRG
