,0,1,3
0,Current PE Ratio (Annualised),19.71,STTP
1,Current PE Ratio (TTM),16.54,STTP
2,Forward PE Ratio,-,STTP
3,IHSG PE Ratio TTM (Median),8.47,STTP
4,Earnings Yield (TTM)(%),6.04%,STTP
5,Current Price to Sales (TTM),2.21,STTP
6,Current Price to Book Value,2.87,STTP
7,Current Price To Cashflow (TTM),3.03,STTP
8,Current Price To Free Cashflow (TTM),3.03,STTP
9,EV to EBIT (TTM),17.15,STTP
10,PEG Ratio,-9.40,STTP
11,PEG Ratio (3yr),-,STTP
12,PEG (Forward),-,STTP
