,0,1,3
0,Current PE Ratio (Annualised),6.09,WOMF
1,Current PE Ratio (TTM),6.92,WOMF
2,Forward PE Ratio,-,WOMF
3,IHSG PE Ratio TTM (Median),8.47,WOMF
4,Earnings Yield (TTM)(%),14.45%,WOMF
5,Current Price to Sales (TTM),0.59,WOMF
6,Current Price to Book Value,0.70,WOMF
7,Current Price To Cashflow (TTM),0.11,WOMF
8,Current Price To Free Cashflow (TTM),0.11,WOMF
9,EV to EBIT (TTM),15.90,WOMF
10,PEG Ratio,0.07,WOMF
11,PEG Ratio (3yr),-0.35,WOMF
12,PEG (Forward),-,WOMF
