,0,1,3
0,Current PE Ratio (Annualised),-365.93,LCGP
1,Current PE Ratio (TTM),2008.04,LCGP
2,Forward PE Ratio,-,LCGP
3,IHSG PE Ratio TTM (Median),8.47,LCGP
4,Earnings Yield (TTM)(%),0.05%,LCGP
5,Current Price to Sales (TTM),392.22,LCGP
6,Current Price to Book Value,0.40,LCGP
7,Current Price To Cashflow (TTM),0.04,LCGP
8,Current Price To Free Cashflow (TTM),0.04,LCGP
9,EV to EBIT (TTM),1041.85,LCGP
10,PEG Ratio,32.69,LCGP
11,PEG Ratio (3yr),-49.04,LCGP
12,PEG (Forward),-,LCGP
