,0,1,3
0,Current PE Ratio (Annualised),2443.70,ARTO
1,Current PE Ratio (TTM),873.95,ARTO
2,Forward PE Ratio,536.12,ARTO
3,IHSG PE Ratio TTM (Median),8.47,ARTO
4,Earnings Yield (TTM)(%),0.11%,ARTO
5,Current Price to Sales (TTM),118.05,ARTO
6,Current Price to Book Value,17.08,ARTO
7,Current Price To Cashflow (TTM),87.78,ARTO
8,Current Price To Free Cashflow (TTM),88.54,ARTO
9,EV to EBIT (TTM),1576.21,ARTO
10,PEG Ratio,6.45,ARTO
11,PEG Ratio (3yr),-27.75,ARTO
12,PEG (Forward),6.31,ARTO
