,0,1,3
0,Current PE Ratio (Annualised),153.66,AMIN
1,Current PE Ratio (TTM),18.85,AMIN
2,Forward PE Ratio,-,AMIN
3,IHSG PE Ratio TTM (Median),8.47,AMIN
4,Earnings Yield (TTM)(%),5.31%,AMIN
5,Current Price to Sales (TTM),0.64,AMIN
6,Current Price to Book Value,0.89,AMIN
7,Current Price To Cashflow (TTM),7.89,AMIN
8,Current Price To Free Cashflow (TTM),8.61,AMIN
9,EV to EBIT (TTM),11.73,AMIN
10,PEG Ratio,0.18,AMIN
11,PEG Ratio (3yr),-0.37,AMIN
12,PEG (Forward),-,AMIN
