,0,1,3
0,Current PE Ratio (Annualised),541.38,AKKU
1,Current PE Ratio (TTM),-2.69,AKKU
2,Forward PE Ratio,-,AKKU
3,IHSG PE Ratio TTM (Median),8.47,AKKU
4,Earnings Yield (TTM)(%),-37.21%,AKKU
5,Current Price to Sales (TTM),86.14,AKKU
6,Current Price to Book Value,0.69,AKKU
7,Current Price To Cashflow (TTM),0.02,AKKU
8,Current Price To Free Cashflow (TTM),0.02,AKKU
9,EV to EBIT (TTM),-176.45,AKKU
10,PEG Ratio,-,AKKU
11,PEG Ratio (3yr),-0.02,AKKU
12,PEG (Forward),-,AKKU
