,0,1,3
0,Current PE Ratio (Annualised),161.71,INAI
1,Current PE Ratio (TTM),5.67,INAI
2,Forward PE Ratio,-,INAI
3,IHSG PE Ratio TTM (Median),8.47,INAI
4,Earnings Yield (TTM)(%),17.63%,INAI
5,Current Price to Sales (TTM),0.12,INAI
6,Current Price to Book Value,0.50,INAI
7,Current Price To Cashflow (TTM),0.12,INAI
8,Current Price To Free Cashflow (TTM),0.12,INAI
9,EV to EBIT (TTM),6.20,INAI
10,PEG Ratio,0.69,INAI
11,PEG Ratio (3yr),-0.11,INAI
12,PEG (Forward),-,INAI
