,0,1,3
0,Current PE Ratio (Annualised),249.48,DNAR
1,Current PE Ratio (TTM),145.36,DNAR
2,Forward PE Ratio,-,DNAR
3,IHSG PE Ratio TTM (Median),8.47,DNAR
4,Earnings Yield (TTM)(%),0.69%,DNAR
5,Current Price to Sales (TTM),4.41,DNAR
6,Current Price to Book Value,0.84,DNAR
7,Current Price To Cashflow (TTM),0.07,DNAR
8,Current Price To Free Cashflow (TTM),0.07,DNAR
9,EV to EBIT (TTM),111.44,DNAR
10,PEG Ratio,1.77,DNAR
11,PEG Ratio (3yr),-3.03,DNAR
12,PEG (Forward),-,DNAR
